name,FREQUENCY_MHZ,CLOCK_CYCLES_1ST,CLOCK_CYCLES_NEXT,DSP,LUT,FF,TIME_1ST_US,TIME_NEXT_US,THROUGHPUT,DSP_AT,LUT_AT,FF_AT
468CA0L0AB0M0C0F,433.333333,193,193,12,970,1847,0.445384615727219,0.445384615727219,2.24525043005181,5.34461538872663,432.023077255402,822.625385248173
468CA0L0AB0M1C0F,562.5,221,221,10,829,1880,0.392888888888889,0.392888888888889,2.54524886877828,3.92888888888889,325.704888888889,738.631111111111
468CA0L0AB1M0C0F,600.0,221,221,10,824,1878,0.368333333333333,0.368333333333333,2.71493212669683,3.68333333333333,303.506666666667,691.73
468CA0L0AB1M1C0F,562.5,276,276,8,822,1691,0.490666666666667,0.490666666666667,2.03804347826087,3.92533333333333,403.328,829.717333333333
468CA0L0AB0M0C1F,433.333333,220,220,10,814,1202,0.50769230808284,0.50769230808284,1.96969696818182,5.0769230808284,413.261538779432,610.246154315574
468CA0L0AB0M1C1F,600.0,248,248,9,1040,1901,0.413333333333333,0.413333333333333,2.41935483870968,3.72,429.866666666667,785.746666666667
468CA0L0AB1M0C1F,625.0,248,248,9,1042,1998,0.3968,0.3968,2.52016129032258,3.5712,413.4656,792.8064
468CA0L0AB1M1C1F,738.0,303,303,7,730,1499,0.410569105691057,0.410569105691057,2.43564356435644,2.8739837398374,299.715447154472,615.443089430894
468CA1L0AB0M0C1F,425.0,195,195,12,1061,1426,0.458823529411765,0.458823529411765,2.17948717948718,5.50588235294118,486.811764705882,654.282352941176
468CA1L0AB0M1C1F,586.0,223,223,10,1017,1812,0.380546075085324,0.380546075085324,2.62780269058296,3.80546075085324,387.015358361775,689.549488054608
468CA1L0AB1M0C1F,625.0,223,223,10,1018,2040,0.3568,0.3568,2.80269058295964,3.568,363.2224,727.872
468CA1L0AB1M1C1F,738.0,279,279,8,893,2146,0.378048780487805,0.378048780487805,2.64516129032258,3.02439024390244,337.59756097561,811.292682926829
485CA0L0AB0M0C0E,425.0,200,60,29,2235,4266,0.470588235294118,0.141176470588235,7.08333333333333,13.6470588235294,1051.76470588235,2007.52941176471
485CA0L0AB0M1C0E,550.0,229,61,29,2237,5301,0.416363636363636,0.110909090909091,9.01639344262295,12.0745454545455,931.405454545455,2207.14363636364
485CA0L0AB1M0C0E,574.0,229,61,29,2262,5195,0.398954703832753,0.106271777003484,9.40983606557377,11.5696864111498,902.435540069686,2072.56968641115
485CA0L0AB1M1C0E,562.5,286,62,29,2765,5266,0.508444444444444,0.110222222222222,9.07258064516129,14.7448888888889,1405.84888888889,2677.46844444444
485CA0L0AB0M0C1E,433.333333,228,60,29,2235,3301,0.52615384655858,0.138461538568047,7.22222221666667,15.2584615501988,1175.95384705843,1736.83384748987
485CA0L0AB0M1C1E,588.0,257,61,29,3210,5463,0.437074829931973,0.103741496598639,9.63934426229508,12.6751700680272,1403.01020408163,2387.73979591837
485CA0L0AB1M0C1E,625.0,257,61,29,3215,6120,0.4112,0.0976,10.2459016393443,11.9248,1322.008,2516.544
485CA0L0AB1M1C1E,738.0,314,62,29,2780,5746,0.425474254742547,0.0840108401084011,11.9032258064516,12.3387533875339,1182.81842818428,2444.77506775068
485CA1L0AB0M0C1E,425.0,200,60,29,2491,3293,0.470588235294118,0.141176470588235,7.08333333333333,13.6470588235294,1172.23529411765,1549.64705882353
485CA1L0AB0M1C1E,583.0,229,61,29,2751,4850,0.392795883361921,0.104631217838765,9.55737704918033,11.3910806174957,1080.58147512865,1905.06003430532
485CA1L0AB1M0C1E,625.0,229,61,29,2751,5570,0.3664,0.0976,10.2459016393443,10.6256,1007.9664,2040.848
485CA1L0AB1M1C1E,729.0,286,62,29,2990,7616,0.392318244170096,0.0850480109739369,11.758064516129,11.3772290809328,1173.03155006859,2987.89574759945
485CA0L0AB0M0C0F,433.333333,200,200,13,1048,1971,0.461538461893491,0.461538461893491,2.166666665,6.00000000461538,483.692308064379,909.692308392071
485CA0L0AB0M1C0F,562.5,229,229,11,903,2078,0.407111111111111,0.407111111111111,2.45633187772926,4.47822222222222,367.621333333333,845.976888888889
485CA0L0AB1M0C0F,562.5,229,229,11,892,2048,0.407111111111111,0.407111111111111,2.45633187772926,4.47822222222222,363.143111111111,833.763555555556
485CA0L0AB1M1C0F,585.0,286,286,8,847,1553,0.488888888888889,0.488888888888889,2.04545454545455,3.91111111111111,414.088888888889,759.244444444444
485CA0L0AB0M0C1F,412.5,228,228,11,893,1301,0.552727272727273,0.552727272727273,1.80921052631579,6.08,493.585454545455,719.098181818182
485CA0L0AB0M1C1F,588.0,257,257,9,1038,1887,0.437074829931973,0.437074829931973,2.28793774319066,3.93367346938776,453.683673469388,824.760204081633
485CA0L0AB1M0C1F,625.0,257,257,9,1041,1937,0.4112,0.4112,2.43190661478599,3.7008,428.0592,796.4944
485CA0L0AB1M1C1F,738.0,314,314,7,741,1519,0.425474254742547,0.425474254742547,2.35031847133758,2.97831978319783,315.276422764228,646.29539295393
485CA1L0AB0M0C1F,433.333333,202,202,13,1153,1738,0.466153846512426,0.466153846512426,2.14521451980198,6.06000000466154,537.475385028827,810.175385238596
485CA1L0AB0M1C1F,580.0,231,231,11,1112,1973,0.398275862068966,0.398275862068966,2.51082251082251,4.38103448275862,442.88275862069,785.798275862069
485CA1L0AB1M0C1F,625.0,231,231,11,1113,2238,0.3696,0.3696,2.70562770562771,4.0656,411.3648,827.1648
485CA1L0AB1M1C1F,738.0,289,289,8,885,2083,0.39159891598916,0.39159891598916,2.55363321799308,3.13279132791328,346.565040650407,815.70054200542
502CA0L0AB0M0C0E,433.333333,207,62,30,2313,4407,0.477692308059763,0.143076923186982,6.98924730645161,14.3307692417929,1104.90230854223,2105.19000161938
502CA0L0AB0M1C0E,537.0,237,63,30,2337,5481,0.441340782122905,0.11731843575419,8.52380952380952,13.2402234636871,1031.41340782123,2418.98882681564
502CA0L0AB1M0C0E,577.0,237,63,30,2367,5360,0.410745233968804,0.109185441941075,9.15873015873016,12.3223570190641,972.233968804159,2201.59445407279
502CA0L0AB1M1C0E,562.5,296,64,30,2874,5407,0.526222222222222,0.113777777777778,8.7890625,15.7866666666667,1512.36266666667,2845.28355555556
502CA0L0AB0M0C1E,425.0,236,62,30,2313,3405,0.555294117647059,0.145882352941176,6.85483870967742,16.6588235294118,1284.39529411765,1890.77647058824
502CA0L0AB0M1C1E,583.0,266,63,30,3326,5866,0.456260720411664,0.108061749571184,9.25396825396825,13.6878216123499,1517.52315608919,2676.42538593482
502CA0L0AB1M0C1E,625.0,266,63,30,3322,6391,0.4256,0.1008,9.92063492063492,12.768,1413.8432,2720.0096
502CA0L0AB1M1C1E,738.0,325,64,30,2891,6084,0.440379403794038,0.0867208672086721,11.53125,13.2113821138211,1273.13685636856,2679.26829268293
502CA1L0AB0M0C1E,433.333333,207,62,30,2578,3488,0.477692308059763,0.143076923186982,6.98924730645161,14.3307692417929,1231.49077017807,1666.19077051245
502CA1L0AB0M1C1E,562.5,237,63,30,2846,5037,0.421333333333333,0.112,8.92857142857143,12.64,1199.11466666667,2122.256
502CA1L0AB1M0C1E,625.0,237,63,30,2846,5503,0.3792,0.1008,9.92063492063492,11.376,1079.2032,2086.7376
502CA1L0AB1M1C1E,731.25,296,64,30,3097,7532,0.404786324786325,0.0875213675213675,11.42578125,12.1435897435897,1253.62324786325,3048.8505982906
502CA0L0AB0M0C0F,425.0,207,207,13,1048,1998,0.487058823529412,0.487058823529412,2.05314009661836,6.33176470588235,510.437647058824,973.143529411765
502CA0L0AB0M1C0F,562.5,237,237,11,919,2085,0.421333333333333,0.421333333333333,2.37341772151899,4.63466666666667,387.205333333333,878.48
502CA0L0AB1M0C0F,600.0,237,237,11,900,2004,0.395,0.395,2.53164556962025,4.345,355.5,791.58
502CA0L0AB1M1C0F,574.0,296,296,9,918,1683,0.515679442508711,0.515679442508711,1.93918918918919,4.6411149825784,473.393728222997,867.88850174216
502CA0L0AB0M0C1F,412.5,236,236,11,892,1342,0.572121212121212,0.572121212121212,1.7478813559322,6.29333333333333,510.332121212121,767.786666666667
502CA0L0AB0M1C1F,625.0,266,266,10,1150,2028,0.4256,0.4256,2.34962406015038,4.256,489.44,863.1168
502CA0L0AB1M0C1F,625.0,266,266,10,1150,2203,0.4256,0.4256,2.34962406015038,4.256,489.44,937.5968
502CA0L0AB1M1C1F,738.0,325,325,8,828,1690,0.440379403794038,0.440379403794038,2.27076923076923,3.5230352303523,364.634146341463,744.241192411924
502CA1L0AB0M0C1F,425.0,209,209,13,1148,1546,0.491764705882353,0.491764705882353,2.03349282296651,6.39294117647059,564.545882352941,760.268235294118
502CA1L0AB0M1C1F,562.5,239,239,11,1096,1960,0.424888888888889,0.424888888888889,2.35355648535565,4.67377777777778,465.678222222222,832.782222222222
502CA1L0AB1M0C1F,625.0,239,239,11,1096,2220,0.3824,0.3824,2.61506276150628,4.2064,419.1104,848.928
502CA1L0AB1M1C1F,738.0,299,299,9,1010,2445,0.405149051490515,0.405149051490515,2.46822742474916,3.64634146341463,409.20054200542,990.589430894309
512CA0L0AB0M0C0E,425.0,214,64,31,2392,4573,0.503529411764706,0.150588235294118,6.640625,15.6094117647059,1204.44235294118,2302.64
512CA0L0AB0M1C0E,550.0,245,65,31,2428,5651,0.445454545454545,0.118181818181818,8.46153846153846,13.8090909090909,1081.56363636364,2517.26363636364
512CA0L0AB1M0C0E,562.5,245,65,31,2393,5539,0.435555555555556,0.115555555555556,8.65384615384615,13.5022222222222,1042.28444444444,2412.54222222222
512CA0L0AB1M1C0E,562.5,306,66,31,2961,6141,0.544,0.117333333333333,8.52272727272727,16.864,1610.784,3340.704
512CA0L0AB0M0C1E,425.0,244,64,31,2391,3503,0.574117647058824,0.150588235294118,6.640625,17.7976470588235,1372.71529411765,2011.13411764706
512CA0L0AB0M1C1E,583.0,275,65,31,3435,5832,0.471698113207547,0.111492281303602,8.96923076923077,14.622641509434,1620.28301886792,2750.94339622642
512CA0L0AB1M0C1E,625.0,275,65,31,3443,6602,0.44,0.104,9.61538461538461,13.64,1514.92,2904.88
512CA0L0AB1M1C1E,738.0,336,66,31,2986,6427,0.455284552845528,0.0894308943089431,11.1818181818182,14.1138211382114,1359.47967479675,2926.11382113821
512CA1L0AB0M0C1E,425.0,214,64,31,2666,3514,0.503529411764706,0.150588235294118,6.640625,15.6094117647059,1342.40941176471,1769.40235294118
512CA1L0AB0M1C1E,562.5,245,65,31,2941,5228,0.435555555555556,0.115555555555556,8.65384615384615,13.5022222222222,1280.96888888889,2277.08444444444
512CA1L0AB1M0C1E,625.0,245,65,31,2941,6014,0.392,0.104,9.61538461538461,12.152,1152.872,2357.488
512CA1L0AB1M1C1E,724.038461,306,66,31,3217,7185,0.422629482386019,0.0911553785538473,10.9702797121212,13.1015139539666,1359.59904483582,3036.59283094355
512CA0L0AB0M0C0F,433.333333,214,214,13,1048,2009,0.493846154226036,0.493846154226036,2.02492211682243,6.42000000493846,517.550769628885,992.136923840105
512CA0L0AB0M1C0F,562.5,245,245,11,896,2038,0.435555555555556,0.435555555555556,2.29591836734694,4.79111111111111,390.257777777778,887.662222222222
512CA0L0AB1M0C0F,574.0,245,245,11,893,1980,0.426829268292683,0.426829268292683,2.34285714285714,4.69512195121951,381.158536585366,845.121951219512
512CA0L0AB1M1C0F,575.0,306,306,9,917,1634,0.532173913043478,0.532173913043478,1.87908496732026,4.7895652173913,488.00347826087,869.572173913043
512CA0L0AB0M0C1F,425.0,244,244,11,892,1329,0.574117647058824,0.574117647058824,1.74180327868852,6.31529411764706,512.112941176471,763.002352941176
512CA0L0AB0M1C1F,600.0,275,275,10,1151,2005,0.458333333333333,0.458333333333333,2.18181818181818,4.58333333333333,527.541666666667,918.958333333333
512CA0L0AB1M0C1F,625.0,275,275,10,1148,2239,0.44,0.44,2.27272727272727,4.4,505.12,985.16
512CA0L0AB1M1C1F,738.0,336,336,8,834,1688,0.455284552845528,0.455284552845528,2.19642857142857,3.64227642276423,379.707317073171,768.520325203252
512CA1L0AB0M0C1F,425.0,216,216,13,1149,1624,0.508235294117647,0.508235294117647,1.96759259259259,6.60705882352941,583.962352941176,825.374117647059
512CA1L0AB0M1C1F,574.0,247,247,11,1096,2000,0.430313588850174,0.430313588850174,2.32388663967611,4.73344947735192,471.623693379791,860.627177700349
512CA1L0AB1M0C1F,625.0,247,247,11,1096,2203,0.3952,0.3952,2.53036437246964,4.3472,433.1392,870.6256
512CA1L0AB1M1C1F,738.0,309,309,9,985,2275,0.41869918699187,0.41869918699187,2.38834951456311,3.76829268292683,412.418699186992,952.540650406504
519CA0L0AB0M0C0E,425.0,214,64,31,2392,4573,0.503529411764706,0.150588235294118,6.640625,15.6094117647059,1204.44235294118,2302.64
519CA0L0AB0M1C0E,550.0,245,65,31,2428,5651,0.445454545454545,0.118181818181818,8.46153846153846,13.8090909090909,1081.56363636364,2517.26363636364
519CA0L0AB1M0C0E,562.5,245,65,31,2393,5539,0.435555555555556,0.115555555555556,8.65384615384615,13.5022222222222,1042.28444444444,2412.54222222222
519CA0L0AB1M1C0E,562.5,306,66,31,2961,6141,0.544,0.117333333333333,8.52272727272727,16.864,1610.784,3340.704
519CA0L0AB0M0C1E,425.0,244,64,31,2391,3503,0.574117647058824,0.150588235294118,6.640625,17.7976470588235,1372.71529411765,2011.13411764706
519CA0L0AB0M1C1E,583.0,275,65,31,3435,5832,0.471698113207547,0.111492281303602,8.96923076923077,14.622641509434,1620.28301886792,2750.94339622642
519CA0L0AB1M0C1E,625.0,275,65,31,3443,6602,0.44,0.104,9.61538461538461,13.64,1514.92,2904.88
519CA0L0AB1M1C1E,738.0,336,66,31,2986,6427,0.455284552845528,0.0894308943089431,11.1818181818182,14.1138211382114,1359.47967479675,2926.11382113821
519CA1L0AB0M0C1E,425.0,214,64,31,2666,3514,0.503529411764706,0.150588235294118,6.640625,15.6094117647059,1342.40941176471,1769.40235294118
519CA1L0AB0M1C1E,562.5,245,65,31,2941,5228,0.435555555555556,0.115555555555556,8.65384615384615,13.5022222222222,1280.96888888889,2277.08444444444
519CA1L0AB1M0C1E,625.0,245,65,31,2941,6014,0.392,0.104,9.61538461538461,12.152,1152.872,2357.488
519CA1L0AB1M1C1E,724.038461,306,66,31,3217,7185,0.422629482386019,0.0911553785538473,10.9702797121212,13.1015139539666,1359.59904483582,3036.59283094355
519CA0L0AB0M0C0F,433.333333,214,214,13,1048,2009,0.493846154226036,0.493846154226036,2.02492211682243,6.42000000493846,517.550769628885,992.136923840105
519CA0L0AB0M1C0F,562.5,245,245,11,896,2038,0.435555555555556,0.435555555555556,2.29591836734694,4.79111111111111,390.257777777778,887.662222222222
519CA0L0AB1M0C0F,574.0,245,245,11,893,1980,0.426829268292683,0.426829268292683,2.34285714285714,4.69512195121951,381.158536585366,845.121951219512
519CA0L0AB1M1C0F,575.0,306,306,9,917,1634,0.532173913043478,0.532173913043478,1.87908496732026,4.7895652173913,488.00347826087,869.572173913043
519CA0L0AB0M0C1F,425.0,244,244,11,892,1329,0.574117647058824,0.574117647058824,1.74180327868852,6.31529411764706,512.112941176471,763.002352941176
519CA0L0AB0M1C1F,600.0,275,275,10,1151,2005,0.458333333333333,0.458333333333333,2.18181818181818,4.58333333333333,527.541666666667,918.958333333333
519CA0L0AB1M0C1F,625.0,275,275,10,1148,2239,0.44,0.44,2.27272727272727,4.4,505.12,985.16
519CA0L0AB1M1C1F,738.0,336,336,8,834,1688,0.455284552845528,0.455284552845528,2.19642857142857,3.64227642276423,379.707317073171,768.520325203252
519CA1L0AB0M0C1F,425.0,216,216,13,1149,1624,0.508235294117647,0.508235294117647,1.96759259259259,6.60705882352941,583.962352941176,825.374117647059
519CA1L0AB0M1C1F,574.0,247,247,11,1096,2000,0.430313588850174,0.430313588850174,2.32388663967611,4.73344947735192,471.623693379791,860.627177700349
519CA1L0AB1M0C1F,625.0,247,247,11,1096,2203,0.3952,0.3952,2.53036437246964,4.3472,433.1392,870.6256
519CA1L0AB1M1C1F,738.0,309,309,9,985,2275,0.41869918699187,0.41869918699187,2.38834951456311,3.76829268292683,412.418699186992,952.540650406504
536CA0L0AB0M0C0E,425.0,221,66,32,2469,4712,0.52,0.155294117647059,6.43939393939394,16.64,1283.88,2450.24
536CA0L0AB0M1C0E,538.0,253,67,32,2476,5862,0.470260223048327,0.12453531598513,8.02985074626866,15.0483271375465,1164.36431226766,2756.66542750929
536CA0L0AB1M0C0E,562.5,253,67,32,2526,5745,0.449777777777778,0.119111111111111,8.3955223880597,14.3928888888889,1136.13866666667,2583.97333333333
536CA0L0AB1M1C0E,550.0,316,68,32,3057,5799,0.574545454545455,0.123636363636364,8.08823529411765,18.3854545454545,1756.38545454545,3331.78909090909
536CA0L0AB0M0C1E,425.0,252,66,32,2469,3634,0.592941176470588,0.155294117647059,6.43939393939394,18.9741176470588,1463.97176470588,2154.74823529412
536CA0L0AB0M1C1E,587.0,284,67,32,3544,6052,0.48381601362862,0.114139693356048,8.76119402985075,15.4821124361158,1714.64395229983,2928.05451448041
536CA0L0AB1M0C1E,625.0,284,67,32,3550,6785,0.4544,0.1072,9.32835820895522,14.5408,1613.12,3083.104
536CA0L0AB1M1C1E,738.0,347,68,32,3088,6487,0.470189701897019,0.0921409214092141,10.8529411764706,15.0460704607046,1451.94579945799,3050.12059620596
536CA1L0AB0M0C1E,412.5,221,66,32,2752,3653,0.535757575757576,0.16,6.25,17.1442424242424,1474.40484848485,1957.12242424242
536CA1L0AB0M1C1E,562.5,253,67,32,3036,5301,0.449777777777778,0.119111111111111,8.3955223880597,14.3928888888889,1365.52533333333,2384.272
536CA1L0AB1M0C1E,625.0,253,67,32,3036,6137,0.4048,0.1072,9.32835820895522,12.9536,1228.9728,2484.2576
536CA1L0AB1M1C1E,735.0,316,68,32,3309,8210,0.429931972789116,0.0925170068027211,10.8088235294118,13.7578231292517,1422.64489795918,3529.74149659864
536CA0L0AB0M0C0F,433.333333,221,221,14,1126,2102,0.510000000392308,0.510000000392308,1.96078431221719,7.14000000549231,574.260000441738,1072.02000082463
536CA0L0AB0M1C0F,562.5,253,253,12,974,2248,0.449777777777778,0.449777777777778,2.22332015810277,5.39733333333333,438.083555555556,1011.10044444444
536CA0L0AB1M0C0F,600.0,253,253,12,977,2181,0.421666666666667,0.421666666666667,2.37154150197628,5.06,411.968333333333,919.655
536CA0L0AB1M1C0F,583.0,316,316,9,924,1895,0.542024013722127,0.542024013722127,1.84493670886076,4.87821612349914,500.830188679245,1027.13550600343
536CA0L0AB0M0C1F,425.0,252,252,12,970,1397,0.592941176470588,0.592941176470588,1.68650793650794,7.11529411764706,575.152941176471,828.338823529412
536CA0L0AB0M1C1F,600.0,284,284,10,1153,1967,0.473333333333333,0.473333333333333,2.11267605633803,4.73333333333333,545.753333333333,931.046666666667
536CA0L0AB1M0C1F,625.0,284,284,10,1150,2126,0.4544,0.4544,2.20070422535211,4.544,522.56,966.0544
536CA0L0AB1M1C1F,738.0,347,347,8,832,1744,0.470189701897019,0.470189701897019,2.12680115273775,3.76151761517615,391.19783197832,820.010840108401
536CA1L0AB0M0C1F,433.333333,223,223,14,1236,1717,0.514615385011243,0.514615385011243,1.94319880269058,7.2046153901574,636.064615873896,883.594616064304
536CA1L0AB0M1C1F,562.5,255,255,12,1208,2150,0.453333333333333,0.453333333333333,2.20588235294118,5.44,547.626666666667,974.666666666667
536CA1L0AB1M0C1F,625.0,255,255,12,1208,2412,0.408,0.408,2.45098039215686,4.896,492.864,984.096
536CA1L0AB1M1C1F,733.031674,319,319,9,986,2382,0.435179012469248,0.435179012469248,2.29790493416928,3.91661111222324,429.086506294679,1036.59640770175
553CA0L0AB0M0C0E,433.333333,228,68,33,2547,4848,0.52615384655858,0.156923077043787,6.37254901470588,17.3630769364331,1340.1138471847,2550.793848116
553CA0L0AB0M1C0E,525.0,261,69,33,2549,6027,0.497142857142857,0.131428571428571,7.60869565217391,16.4057142857143,1267.21714285714,2996.28
553CA0L0AB1M0C0E,575.0,261,69,33,2594,5897,0.453913043478261,0.12,8.33333333333333,14.9791304347826,1177.45043478261,2676.7252173913
553CA0L0AB1M1C0E,562.5,326,70,33,3208,6155,0.579555555555556,0.124444444444444,8.03571428571429,19.1253333333333,1859.21422222222,3567.16444444444
553CA0L0AB0M0C1E,425.0,260,68,33,2548,3760,0.611764705882353,0.16,6.25,20.1882352941176,1558.77647058824,2300.23529411765
553CA0L0AB0M1C1E,580.0,293,69,33,3659,6318,0.505172413793103,0.118965517241379,8.40579710144928,16.6706896551724,1848.42586206897,3191.67931034483
553CA0L0AB1M0C1E,625.0,293,69,33,3659,6997,0.4688,0.1104,9.05797101449275,15.4704,1715.3392,3280.1936
553CA0L0AB1M1C1E,738.0,358,70,33,3166,6827,0.485094850948509,0.0948509485094851,10.5428571428571,16.0081300813008,1535.81029810298,3311.74254742547
553CA1L0AB0M0C1E,412.5,228,68,33,2838,3773,0.552727272727273,0.164848484848485,6.06617647058824,18.24,1568.64,2085.44
553CA1L0AB0M1C1E,562.5,261,69,33,3131,5458,0.464,0.122666666666667,8.15217391304348,15.312,1452.784,2532.512
553CA1L0AB1M0C1E,625.0,261,69,33,3131,6468,0.4176,0.1104,9.05797101449275,13.7808,1307.5056,2701.0368
553CA1L0AB1M1C1E,712.5,326,70,33,3407,8293,0.457543859649123,0.0982456140350877,10.1785714285714,15.0989473684211,1558.85192982456,3794.41122807018
553CA0L0AB0M0C0F,433.333333,228,228,14,1126,2121,0.52615384655858,0.52615384655858,1.90058479385965,7.36615385182012,592.449231224961,1115.97230855075
553CA0L0AB0M1C0F,550.0,261,261,12,977,2284,0.474545454545455,0.474545454545455,2.10727969348659,5.69454545454545,463.630909090909,1083.86181818182
553CA0L0AB1M0C0F,600.0,261,261,12,976,2180,0.435,0.435,2.29885057471264,5.22,424.56,948.3
553CA0L0AB1M1C0F,580.0,326,326,9,915,1782,0.562068965517241,0.562068965517241,1.77914110429448,5.05862068965517,514.293103448276,1001.60689655172
553CA0L0AB0M0C1F,425.0,260,260,12,970,1438,0.611764705882353,0.611764705882353,1.63461538461538,7.34117647058824,593.411764705882,879.717647058824
553CA0L0AB0M1C1F,584.0,293,293,10,1148,1942,0.501712328767123,0.501712328767123,1.99317406143345,5.01712328767123,575.965753424657,974.325342465753
553CA0L0AB1M0C1F,625.0,293,293,10,1151,2180,0.4688,0.4688,2.13310580204778,4.688,539.5888,1021.984
553CA0L0AB1M1C1F,738.0,358,358,8,827,1677,0.485094850948509,0.485094850948509,2.06145251396648,3.88075880758808,401.173441734417,813.50406504065
553CA1L0AB0M0C1F,412.5,230,230,14,1236,1670,0.557575757575758,0.557575757575758,1.79347826086957,7.80606060606061,689.163636363636,931.151515151515
553CA1L0AB0M1C1F,550.0,263,263,12,1208,2106,0.478181818181818,0.478181818181818,2.09125475285171,5.73818181818182,577.643636363636,1007.05090909091
553CA1L0AB1M0C1F,625.0,263,263,12,1208,2435,0.4208,0.4208,2.37642585551331,5.0496,508.3264,1024.648
553CA1L0AB1M1C1F,738.0,329,329,9,993,2255,0.44579945799458,0.44579945799458,2.24316109422492,4.01219512195122,442.678861788618,1005.27777777778
570CA0L0AB0M0C0E,433.333333,235,70,34,2625,5018,0.542307692724852,0.161538461662722,6.19047618571429,18.438461552645,1423.55769340274,2721.30000209331
570CA0L0AB0M1C0E,538.0,269,71,34,2640,6164,0.5,0.131970260223048,7.57746478873239,17.0,1320.0,3082.0
570CA0L0AB1M0C0E,562.5,269,71,34,2644,6072,0.478222222222222,0.126222222222222,7.92253521126761,16.2595555555556,1264.41955555556,2903.76533333333
570CA0L0AB1M1C0E,562.5,336,72,34,3297,6273,0.597333333333333,0.128,7.8125,20.3093333333333,1969.408,3747.072
570CA0L0AB0M0C1E,425.0,268,70,34,2625,3833,0.630588235294118,0.164705882352941,6.07142857142857,21.44,1655.29411764706,2417.04470588235
570CA0L0AB0M1C1E,579.0,302,71,34,3765,6504,0.521588946459413,0.122625215889465,8.15492957746479,17.73402417962,1963.78238341969,3392.41450777202
570CA0L0AB1M0C1E,625.0,302,71,34,3771,7195,0.4832,0.1136,8.80281690140845,16.4288,1822.1472,3476.624
570CA0L0AB1M1C1E,735.0,369,72,34,3288,6861,0.502040816326531,0.0979591836734694,10.2083333333333,17.069387755102,1650.71020408163,3444.50204081633
570CA1L0AB0M0C1E,412.5,235,70,34,2925,3853,0.56969696969697,0.16969696969697,5.89285714285714,19.369696969697,1666.36363636364,2195.04242424242
570CA1L0AB0M1C1E,562.5,269,71,34,3226,5674,0.478222222222222,0.126222222222222,7.92253521126761,16.2595555555556,1542.74488888889,2713.43288888889
570CA1L0AB1M0C1E,625.0,269,71,34,3226,6649,0.4304,0.1136,8.80281690140845,14.6336,1388.4704,2861.7296
570CA1L0AB1M1C1E,738.0,336,72,34,3534,8295,0.455284552845528,0.0975609756097561,10.25,15.479674796748,1608.9756097561,3776.58536585366
570CA0L0AB0M0C0F,412.5,235,235,15,1204,2311,0.56969696969697,0.56969696969697,1.75531914893617,8.54545454545454,685.915151515151,1316.5696969697
570CA0L0AB0M1C0F,538.0,269,269,12,976,2279,0.5,0.5,2.0,6.0,488.0,1139.5
570CA0L0AB1M0C0F,583.0,269,269,12,984,2170,0.461406518010292,0.461406518010292,2.16728624535316,5.5368782161235,454.024013722127,1001.25214408233
570CA0L0AB1M1C0F,562.5,336,336,10,1018,1973,0.597333333333333,0.597333333333333,1.67410714285714,5.97333333333333,608.085333333333,1178.53866666667
570CA0L0AB0M0C1F,433.333333,268,268,12,970,1452,0.618461538937278,0.618461538937278,1.61691542164179,7.42153846724734,599.90769276916,898.006154536928
570CA0L0AB0M1C1F,600.0,302,302,11,1259,2224,0.503333333333333,0.503333333333333,1.98675496688742,5.53666666666667,633.696666666667,1119.41333333333
570CA0L0AB1M0C1F,625.0,302,302,11,1263,2364,0.4832,0.4832,2.06953642384106,5.3152,610.2816,1142.2848
570CA0L0AB1M1C1F,738.0,369,369,9,916,1882,0.5,0.5,2.0,4.5,458.0,941.0
570CA1L0AB0M0C1F,412.5,237,237,15,1322,1846,0.574545454545455,0.574545454545455,1.74050632911392,8.61818181818182,759.549090909091,1060.61090909091
570CA1L0AB0M1C1F,575.0,271,271,12,1208,2125,0.471304347826087,0.471304347826087,2.12177121771218,5.65565217391304,569.335652173913,1001.52173913043
570CA1L0AB1M0C1F,625.0,271,271,12,1208,2404,0.4336,0.4336,2.30627306273063,5.2032,523.7888,1042.3744
570CA1L0AB1M1C1F,738.0,339,339,10,1095,2507,0.459349593495935,0.459349593495935,2.17699115044248,4.59349593495935,502.987804878049,1151.58943089431
587CA0L0AB0M0C0E,425.0,242,72,35,2703,5135,0.569411764705882,0.169411764705882,5.90277777777778,19.9294117647059,1539.12,2923.92941176471
587CA0L0AB0M1C0E,538.0,277,73,35,2727,6397,0.514869888475836,0.135687732342007,7.36986301369863,18.0204460966543,1404.05018587361,3293.62267657993
587CA0L0AB1M0C0E,550.0,277,73,35,2726,6252,0.503636363636364,0.132727272727273,7.53424657534247,17.6272727272727,1372.91272727273,3148.73454545455
587CA0L0AB1M1C0E,562.5,346,74,35,3344,6688,0.615111111111111,0.131555555555556,7.60135135135135,21.5288888888889,2056.93155555556,4113.86311111111
587CA0L0AB0M0C1E,412.5,276,72,35,2703,3969,0.669090909090909,0.174545454545455,5.72916666666667,23.4181818181818,1808.55272727273,2655.62181818182
587CA0L0AB0M1C1E,576.0,311,73,35,3880,6534,0.539930555555556,0.126736111111111,7.89041095890411,18.8975694444444,2094.93055555556,3527.90625
587CA0L0AB1M0C1E,625.0,311,73,35,3882,7248,0.4976,0.1168,8.56164383561644,17.416,1931.6832,3606.6048
